galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
F579-V1,0.42,35.7,9.1,1.3289097331133728,570.8145238095238,6328.141586254156,6898.95611006368,15.483607460795433,51.55404413066685,53.82900302092493,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,1.47,83.3,9.3,1.149623022673362,1139.4421768707484,1564.1129560181794,2703.555132888928,40.92651951974417,47.95045406820173,63.04146290614395,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,2.11,94.2,10.4,1.0714328645554512,1130.867298578199,1015.5761749340771,2146.4434735122763,48.84802964296513,46.291097730674984,67.29781370231059,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,2.84,97.6,9.1,0.9875332614171706,1011.830985915493,695.4459587444863,1707.2769446599793,53.605969816803054,44.44172052063625,69.6323669196613,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,3.9,101.0,9.1,0.9242480916468295,859.9287435897436,473.97338033170746,1333.902123921451,57.91132963419162,42.99414126708032,72.12640489649861,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,4.74,105.0,16.7,0.8342089175799993,863.12888185654,351.986885054852,1215.115766911392,63.96273055459718,40.84627076196796,75.89234964843293,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,5.69,106.0,9.1,0.7287175759492293,842.5060105448152,256.13974550060783,1098.645756045423,69.23770071283418,38.176369024547874,79.06512728060619,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,6.32,108.0,11.5,0.709882109635313,807.031155063291,224.64623722636486,1031.677392289656,71.41734313176316,37.679758747510924,80.74776231742045,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,7.37,110.0,23.0,0.671897654834724,754.2104748982362,182.33314920888031,936.5436241071164,74.55555780758401,36.65781376009006,83.08024139149722,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,8.21,112.0,19.7,0.6806799058940523,693.9575395858708,165.81727305579832,859.7748126416691,75.48106650014955,36.89660976008642,84.0163746646337,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,9.16,113.0,9.1,0.6577540643311947,652.171288209607,143.6144245264617,795.7857127360687,77.29093737301936,36.26993422467691,85.37796629495452,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,10.85,114.0,9.1,0.6579527115126292,560.2335299539171,121.28160580877959,681.5151357626967,77.96495238246479,36.275410721661835,85.99092523647631,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,12.21,114.0,9.1,0.7080577418431834,466.537592137592,115.97997409388753,582.5175662314796,75.47465799856266,37.63130988533839,84.33587305344248,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
F579-V1,15.16,114.0,11.2,0.7873470686716834,338.5743073878628,103.87164494349385,442.44595233135664,71.64346795067922,39.682415971603426,81.89921023638364,,1756.4779359248298,2000.0,True,2.2991387904282954,1.4338904552490224,formula
