r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.82,107.0,33.69309127996421,25.6,UGC12506,8.12,32.7,0.0,13962.19512195122,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,399499.25657486904,572.3542525319373,573.3451096777512,-466.3451096777512,73.30690872003579
2.46,159.0,82.91915641153135,26.5,UGC12506,22.67,79.76,0.0,10276.829268292682,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,44388.80628609655,330.448881771141,340.69348388808015,-181.69348388808015,76.08084358846865
4.1,194.0,112.13798330628208,13.9,UGC12506,31.68,107.57,0.0,9179.512195121952,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,15979.970262994759,255.96460317449854,279.4508997628716,-85.45089976287159,81.86201669371792
5.74,198.0,128.90390994845734,14.6,UGC12506,34.72,124.14,0.0,6829.965156794425,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,8153.046052548346,216.3295734328238,251.82275977684682,-53.82275977684682,69.09609005154266
7.38,211.0,141.22226594981402,13.2,UGC12506,31.78,137.6,0.0,6032.655826558265,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,4932.089587344061,190.78475084397908,237.36585591571333,-26.365855915713325,69.77773405018598
10.65,230.0,169.21796240352265,11.6,UGC12506,14.68,168.58,0.0,4967.136150234742,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,5198.350243188689,235.2922227570634,289.82261624993924,-59.822616249939244,60.78203759647735
12.29,239.0,175.92891888487236,11.6,UGC12506,14.98,175.29,0.0,4647.762408462165,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,3903.561148420026,219.03142814236068,280.93727238314625,-41.93727238314625,63.07108111512764
13.93,237.0,177.92775640691926,11.6,UGC12506,26.72,175.91,0.0,4032.232591529074,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,3038.5229421544664,205.7343544093006,272.0016747819978,-35.00167478199779,59.07224359308074
15.57,240.0,180.6274710557616,11.6,UGC12506,39.88,176.17,0.0,3699.421965317919,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,2432.134159725627,194.59786449734747,265.508214876542,-25.508214876542013,59.37252894423841
17.21,245.0,182.46059574604047,11.6,UGC12506,50.51,175.33,0.0,3487.797791981406,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1990.687145117071,185.09382963098687,259.90689634456567,-14.906896344565666,62.53940425395953
20.49,248.0,178.51256202295679,11.6,UGC12506,60.02,168.12,0.0,3001.6593460224503,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1653.5990519037123,184.07130296031227,256.41563792699355,-8.415637926993554,69.48743797704321
22.13,250.0,175.417465778069,11.6,UGC12506,60.43,164.68,0.0,2824.220515137822,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1417.5921628759436,177.11949233340928,249.28417892927868,0.7158210707213186,74.58253422193101
23.77,255.0,171.61761040173005,11.6,UGC12506,58.91,161.19,0.0,2735.591081194784,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1228.7280366716577,170.90016217571386,242.19717098200238,12.802829017997624,83.38238959826995
25.41,244.0,167.436175899953,14.9,UGC12506,57.29,157.33,0.0,2343.0145611963794,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1075.2384875622006,165.2931032104955,235.28000970961287,8.71999029038713,76.56382410004699
27.05,244.0,164.22317010702233,11.6,UGC12506,58.0,153.64,0.0,2200.9611829944547,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,948.8107411292973,160.20402787554218,229.42227474146333,14.577725258536674,79.77682989297767
28.68,249.0,162.0728740412781,11.6,UGC12506,61.94,149.77,0.0,2161.8200836820083,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,844.0260238392084,155.58491689012948,224.66482337853537,24.335176621464626,86.92712595872189
31.96,249.0,158.29657766357425,11.6,UGC12506,67.21,143.32,0.0,1939.956195244055,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,4,2.1966098807429137,0.00450516533093448,0.9932611749166024,0.0121254855617753,0.012043774035523232,1.5806717316771863,462318.41872647067,2.0026120114771495,2.200201688007795,0.009834223096375385,0.5311583238984963,190021979808.45602,1.0643853563408676,0.006886841792745013,0.0006867630077644021,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,715.4336141338173,151.2126261517761,218.91337283893097,30.086627161069032,90.70342233642575
