r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
0.34,38.8,27.88485251888559,3.69,UGC08490,0.91,27.87,0.0,4427.764705882352,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,1,0.35,3.142762126927125,3.0897602462848472,0.05300188064227784,0.606751542135159,0.07406674484721713,1.0,1.1188522384589383,0.695682705829246,0.5,0.11674876847290638,0.11674876847290638,0.21100871198239024,1550.539952851726,15.001381740456134,2286.955882352941,2301.957264093397,27.97615895350459,10.823841046495406,10.915147481114406
0.68,50.1,40.152713482403655,3.69,UGC08490,7.1,39.52,0.0,3691.191176470588,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,1,0.35,3.142762126927125,3.0897602462848472,0.05300188064227784,0.606751542135159,0.07406674484721713,1.0,1.1188522384589383,0.695682705829246,0.5,0.11674876847290638,0.11674876847290638,0.21100871198239024,1550.539952851726,15.001381740456134,2370.9417647058826,2385.9431464463387,40.27953996241157,9.820460037588433,9.947286517596346
1.02,60.2,45.68022876475117,3.69,UGC08490,10.23,44.52,0.0,3552.980392156863,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,1,0.35,3.142762126927125,3.0897602462848472,0.05300188064227784,0.606751542135159,0.07406674484721713,1.0,1.1188522384589383,0.695682705829246,0.5,0.11674876847290638,0.11674876847290638,0.21100871198239024,1550.539952851726,15.001381740456134,2045.7679411764707,2060.7693229169267,45.84740679008209,14.352593209917913,14.519771235248832
1.36,68.2,47.83659686892453,3.69,UGC08490,12.18,46.26,0.0,3420.0294117647063,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,1,0.35,3.142762126927125,3.0897602462848472,0.05300188064227784,0.606751542135159,0.07406674484721713,1.0,1.1188522384589383,0.695682705829246,0.5,0.11674876847290638,0.11674876847290638,0.21100871198239024,1550.539952851726,15.001381740456134,1682.6029411764705,1697.6043229169265,48.0493691859427,20.1506308140573,20.363403131075472
1.69,72.8,48.01641802550457,3.69,UGC08490,14.42,45.8,0.0,3135.9999999999995,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,1,0.35,3.142762126927125,3.0897602462848472,0.05300188064227784,0.606751542135159,0.07406674484721713,1.0,1.1188522384589383,0.695682705829246,0.5,0.11674876847290638,0.11674876847290638,0.21100871198239024,1550.539952851726,15.001381740456134,1364.2463905325446,1379.2477722730007,48.27969278217676,24.520307217823238,24.783581974495426
2.37,76.6,46.876435444687985,3.69,UGC08490,18.41,43.11,0.0,2475.7637130801686,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,2,0.35,3.047670055282999,3.0897602462848472,-0.042090191001848076,-0.4818373987802174,-0.05885815867461907,1.0,1.0922533028258867,0.32783434652624427,0.5,0.3167487684729064,0.3167487684729064,0.4742870827842097,627.9796012278695,-12.78764319087609,927.1730801687763,914.3854369779002,46.55205135799736,30.047948642002638,29.72356455531201
2.7,77.6,46.08538271512997,3.69,UGC08490,20.65,41.2,0.0,2230.281481481481,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,2,0.35,3.047670055282999,3.0897602462848472,-0.042090191001848076,-0.4818373987802174,-0.05885815867461907,1.0,1.0922533028258867,0.32783434652624427,0.5,0.3167487684729064,0.3167487684729064,0.4742870827842097,627.9796012278695,-12.78764319087609,786.6157407407405,773.8280975498644,45.70925358594947,31.890746414050525,31.514617284870027
3.05,78.5,44.954221158863376,3.69,UGC08490,21.24,39.62,0.0,2020.409836065574,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,2,0.35,3.047670055282999,3.0897602462848472,-0.042090191001848076,-0.4818373987802174,-0.05885815867461907,1.0,1.0922533028258867,0.32783434652624427,0.5,0.3167487684729064,0.3167487684729064,0.4742870827842097,627.9796012278695,-12.78764319087609,662.5842622950819,649.7966191042058,44.518307338305526,33.981692661694474,33.545778841136624
3.38,78.2,44.11988780584103,3.69,UGC08490,22.11,38.18,0.0,1809.242603550296,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,2,0.35,3.047670055282999,3.0897602462848472,-0.042090191001848076,-0.4818373987802174,-0.05885815867461907,1.0,1.0922533028258867,0.32783434652624427,0.5,0.3167487684729064,0.3167487684729064,0.4742870827842097,627.9796012278695,-12.78764319087609,575.9066568047338,563.1190136138576,43.62731101059104,34.57268898940896,34.08011219415897
3.72,78.8,43.91853595009743,3.69,UGC08490,23.77,36.93,0.0,1669.2043010752686,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,2,0.35,3.047670055282999,3.0897602462848472,-0.042090191001848076,-0.4818373987802174,-0.05885815867461907,1.0,1.0922533028258867,0.32783434652624427,0.5,0.3167487684729064,0.3167487684729064,0.4742870827842097,627.9796012278695,-12.78764319087609,518.5047849462366,505.71714175536044,43.37358375013461,35.42641624986539,34.88146404990257
4.39,79.2,42.21027836913659,3.69,UGC08490,24.74,34.2,0.0,1428.8473804100229,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.12168886514375121,1.0,1.0071334714889715,0.019856298963322118,0.5,0.516256157635468,0.516256157635468,0.6493616750483071,285.97242780393753,-18.09369552209651,405.8559453302962,387.7622498081997,41.25865093114409,37.941349068855914,36.989721630863414
4.74,79.2,40.773468088942344,3.69,UGC08490,24.74,32.41,0.0,1323.3417721518988,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.12168886514375121,1.0,1.0071334714889715,0.019856298963322118,0.5,0.516256157635468,0.516256157635468,0.6493616750483071,285.97242780393753,-18.09369552209651,350.733270042194,332.63957452009754,39.70782773239128,39.49217226760872,38.42653191105766
5.08,78.8,39.16477243646387,3.69,UGC08490,23.87,31.05,0.0,1222.3307086614172,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.12168886514375121,1.0,1.0071334714889715,0.019856298963322118,0.5,0.516256157635468,0.516256157635468,0.6493616750483071,285.97242780393753,-18.09369552209651,301.94476377952753,283.85106825743105,37.973193528432,40.826806471568,39.63522756353613
5.41,78.5,37.26605157512666,3.69,UGC08490,22.31,29.85,0.0,1139.0480591497228,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.12168886514375121,1.0,1.0071334714889715,0.019856298963322118,0.5,0.516256157635468,0.516256157635468,0.6493616750483071,285.97242780393753,-18.09369552209651,256.70214417744916,238.60844865535265,35.92870311082015,42.57129688917985,41.23394842487334
5.75,80.1,36.600875672584664,3.69,UGC08490,22.6,28.79,0.0,1115.8278260869563,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.12168886514375121,1.0,1.0071334714889715,0.019856298963322118,0.5,0.516256157635468,0.516256157635468,0.6493616750483071,285.97242780393753,-18.09369552209651,232.97810434782605,214.88440882572954,35.15089402487432,44.949105975125676,43.49912432741533
6.42,80.1,35.44658657755355,3.69,UGC08490,22.99,26.98,0.0,999.3785046728972,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.114929188974692,1.0,1.0249869066364303,0.05904842326891522,0.5,0.7162561576354679,0.7162561576354679,0.7663661189958557,162.17934517762575,-13.683984413976415,195.71035825545167,182.02637384147525,34.184928258843414,45.91507174115658,44.65341342244644
6.77,80.1,34.84153412236608,3.69,UGC08490,22.99,26.18,0.0,947.711964549483,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.114929188974692,1.0,1.0249869066364303,0.05904842326891522,0.5,0.7162561576354679,0.7162561576354679,0.7663661189958557,162.17934517762575,-13.683984413976415,179.31056129985225,165.62657688587583,33.485697327626006,46.61430267237399,45.25846587763392
7.11,79.8,34.18422004375703,3.69,UGC08490,22.8,25.47,0.0,895.6455696202531,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.114929188974692,1.0,1.0249869066364303,0.05904842326891522,0.5,0.7162561576354679,0.7162561576354679,0.7663661189958557,162.17934517762575,-13.683984413976415,164.3545569620253,150.67057254804888,32.73022717331225,47.069772826687746,45.61577995624297
7.44,79.8,34.435581888505965,3.69,UGC08490,23.87,24.82,0.0,855.9193548387096,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.114929188974692,1.0,1.0249869066364303,0.05904842326891522,0.5,0.7162561576354679,0.7162561576354679,0.7663661189958557,162.17934517762575,-13.683984413976415,159.38297043010755,145.69898601613113,32.924162190707534,46.87583780929246,45.36441811149403
7.78,79.5,34.13930286341535,3.69,UGC08490,24.06,24.22,0.0,812.3714652956298,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.114929188974692,1.0,1.0249869066364303,0.05904842326891522,0.5,0.7162561576354679,0.7162561576354679,0.7663661189958557,162.17934517762575,-13.683984413976415,149.80616966580973,136.12218525183332,32.54275036408667,46.95724963591333,45.36069713658465
8.46,78.8,32.696645087837375,3.69,UGC08490,23.09,23.15,0.0,733.9763593380613,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.11878021440281139,1.0,1.0176770434025229,0.036924485811895384,0.5,0.9167487684729063,0.9167487684729063,0.8444829644519944,107.64689526226617,-11.929051854725017,126.36768321513001,114.438631360405,31.115122068039945,47.68487793196005,46.10335491216262
