r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
9.45,246.0,238.70599762050387,5.57,IC4202,3.8,199.82,130.53,6403.809523809524,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.05239523698410354,0.85,0.8081420452949126,0.45768652582434893,0.9153730516486979,0.5,0.3187258687258687,0.01647276732985954,240.66404113792643,6029.68817989418,6129.01383035318,99.32565045899992,5.335958862073568,7.294002379496135
11.02,240.0,244.92552521123642,7.16,IC4202,3.35,212.98,120.9,5226.8602540834845,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.0787782931187614,0.85,0.9227725256576542,0.39462743371780673,0.7892548674356135,0.5,0.49440154440154443,-0.024384138769540088,241.9209471642918,5443.603711433758,5310.866123127774,-132.737588305984,-1.920947164291789,-4.925525211236419
11.79,240.0,245.14606523458622,4.85,IC4202,15.63,214.9,116.92,4885.496183206107,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.0787782931187614,0.85,0.9227725256576542,0.39462743371780673,0.7892548674356135,0.5,0.49440154440154443,-0.024384138769540088,242.1387817541754,5097.251340118745,4972.959256098065,-124.2920840206798,-2.1387817541753975,-5.146065234586217
12.47,246.0,244.03631266678326,7.68,IC4202,22.51,214.77,113.67,4852.927024859663,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.0787782931187614,0.85,0.9227725256576542,0.39462743371780673,0.7892548674356135,0.5,0.49440154440154443,-0.024384138769540088,241.04264286832694,4775.759574979951,4659.30679077368,-116.45278420627074,4.957357131673064,1.9636873332167397
13.34,241.0,241.6927334447604,6.21,IC4202,30.77,213.03,109.94,4353.898050974512,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.0787782931187614,0.85,0.9227725256576542,0.39462743371780673,0.7892548674356135,0.5,0.49440154440154443,-0.024384138769540088,238.72781306584983,4378.963823088456,4272.186561559471,-106.77726152898504,2.27218693415017,-0.6927334447603926
14.11,250.0,239.12264008244807,5.62,IC4202,37.16,210.67,106.85,4429.482636428065,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.0787782931187614,0.85,0.9227725256576542,0.39462743371780673,0.7892548674356135,0.5,0.49440154440154443,-0.024384138769540088,236.18924784291107,4052.419347980156,3953.6045922466387,-98.81475573351736,13.810752157088928,10.877359917551928
14.98,244.0,236.18659000883179,7.41,IC4202,41.88,208.03,103.7,3974.365821094793,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.17921801078613334,0.85,0.9653687906796219,0.28568389281924095,0.5713677856384819,0.5,0.6492277992277992,-0.04201260276822012,231.17194865132433,3723.905560747663,3567.4545956776055,-156.45096507005746,12.828051348675672,7.813409991168214
15.75,248.0,233.40705280689355,5.08,IC4202,44.73,205.55,101.13,3905.015873015873,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.17921801078613334,0.85,0.9653687906796219,0.28568389281924095,0.5713677856384819,0.5,0.6492277992277992,-0.04201260276822012,228.45142573214892,3458.974749206349,3313.6542170826383,-145.32053212371056,19.54857426785108,14.592947193106454
16.52,249.0,230.50526544962048,5.22,IC4202,46.3,203.07,98.75,3753.087167070218,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.17921801078613334,0.85,0.9653687906796219,0.28568389281924095,0.5713677856384819,0.5,0.6492277992277992,-0.04201260276822012,225.61124823550313,3216.263765133172,3081.140153170812,-135.12361196235997,23.388751764496874,18.49473455037952
17.1,246.0,228.11197097039866,6.35,IC4202,46.79,201.06,97.06,3538.9473684210525,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.17921801078613334,0.85,0.9653687906796219,0.28568389281924095,0.5713677856384819,0.5,0.6492277992277992,-0.04201260276822012,223.26876745182494,3042.986625730994,2915.142837395151,-127.84378833584287,22.731232548175058,17.88802902960134
17.88,241.0,224.71569282095098,16.2,IC4202,46.99,198.19,94.92,3248.37807606264,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.17921801078613334,0.85,0.9653687906796219,0.28568389281924095,0.5713677856384819,0.5,0.6492277992277992,-0.04201260276822012,219.94459804008832,2824.2249776286353,2705.571935515438,-118.65304211319744,21.055401959911677,16.284307179049023
19.62,234.0,217.1471986924998,20.9,IC4202,47.77,191.47,90.61,2790.8256880733943,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,213.947133230094,2403.3081498470942,2332.995709346361,-70.31244050073337,20.05286676990599,16.852801307500187
20.78,249.0,212.86505467079374,10.0,IC4202,51.51,186.83,88.05,2983.686236766121,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,209.72809451792642,2180.5356833493747,2116.740790669888,-63.794892679486566,39.27190548207358,36.13494532920626
22.13,236.0,208.49436083501155,16.1,IC4202,57.31,181.4,85.32,2516.7645729778583,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,205.42181093691545,1964.2972661545411,1906.828757731669,-57.46850842287222,30.57818906308455,27.50563916498845
23.0,245.0,205.49872846321944,22.1,IC4202,59.87,177.88,83.69,2609.782608695652,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,202.47032474683215,1836.075104347826,1782.3579305690291,-53.717173778796905,42.52967525316785,39.501271536780564
23.58,243.0,203.54549786227156,4.2,IC4202,61.24,175.64,82.65,2504.198473282443,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,200.5458786101732,1757.0300975402884,1705.625505832329,-51.4045917079593,42.45412138982681,39.45450213772844
25.03,238.0,197.70218966920928,7.76,IC4202,61.05,170.07,80.22,2263.044346783859,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,194.7886823671955,1561.572345185777,1515.8861677326477,-45.6861774531294,43.21131763280451,40.297810330790725
25.9,247.0,194.22158196245852,6.14,IC4202,60.16,166.98,78.87,2355.5598455598456,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2509330926012765,0.85,0.9894539089045888,0.1386277836101406,0.2772555672202812,0.5,0.8787644787644787,-0.029256523140907827,191.3593678503989,1456.4487606177602,1413.8381337492003,-42.61062686855985,55.64063214960109,52.778418037541485
