r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static
5.49,198.0,215.85462932260685,10.0,NGC4013,0.0,186.83,108.11,7140.983606557376,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,2.0102575091471375,0.0,1.0,4.041135253082453,4.041135253082453,5.766589699879846e-07,0.001779285740187347,215.85462932994017,-17.854629329940167,-17.854629322606854,1.7313814775909184,0.5775734654337539
6.17,195.0,222.74844466348134,5.0,NGC4013,10.14,197.4,102.7,6162.8849270664505,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,2.0102575091471375,0.0,1.0,4.041135253082453,4.041135253082453,4.565553252480333e-07,0.0016783761070690818,222.74844466980448,-27.748444669804485,-27.748444663481337,1.7313814775909184,0.5775734654337539
6.92,194.0,226.13797160140976,4.0,NGC4013,19.07,203.18,97.43,5438.728323699422,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,2.0102575091471375,0.0,1.0,4.041135253082453,4.041135253082453,3.629539706750738e-07,0.0015848159126761413,226.1379716069631,-32.137971606963106,-32.13797160140976,1.7313814775909184,0.5775734654337539
7.69,195.0,227.14213831871882,3.0,NGC4013,24.03,205.95,92.74,4944.733420026008,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,2.0102575091471375,0.0,1.0,4.041135253082453,4.041135253082453,2.9390776566826104e-07,0.0015033797650590244,227.142138323694,-32.14213832369401,-32.14213831871882,1.7313814775909184,0.5775734654337539
8.36,195.0,225.69941005682756,3.0,NGC4013,26.62,205.73,88.92,4548.444976076556,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,2.0102575091471375,0.0,1.0,4.041135253082453,4.041135253082453,2.48685913516959e-07,0.001441878717854514,225.6994100614333,-30.699410061433298,-30.69941005682756,1.7313814775909184,0.5775734654337539
9.12,195.0,221.78880832900472,3.0,NGC4013,28.67,202.75,85.21,4169.4078947368425,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,1,2.0102575091471375,0.0,1.0,4.041135253082453,4.041135253082453,2.089652467746669e-07,0.0013804937705708643,221.78880833330106,-26.788808333301063,-26.788808329004723,1.7313814775909184,0.5775734654337539
10.56,188.0,203.82179324105653,8.0,NGC4013,29.63,185.44,79.23,3346.969696969697,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.0055754384806637,0.004682070666473859,0.991926318234939,3.9898578041381385,8.030993057220591,3.0974319141100823e-07,0.0018085596759024147,203.8217932490804,-15.8217932490804,-15.821793241056525,1.7313814775909184,0.5775734654337539
11.31,186.0,193.8722992074938,7.0,NGC4013,29.42,175.66,76.58,3058.885941644562,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.0055754384806637,0.004682070666473859,0.991926318234939,3.9898578041381385,8.030993057220591,2.700252614778797e-07,0.001747565651789603,193.87229921537008,-7.872299215370077,-7.872299207493796,1.7313814775909184,0.5775734654337539
12.08,186.0,185.08774702826764,6.0,NGC4013,29.85,166.96,74.1,2863.907284768212,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.0055754384806637,0.004682070666473859,0.991926318234939,3.9898578041381385,8.030993057220591,2.3669862581226297e-07,0.0016909522168920494,185.08774703599187,0.9122529640081325,0.9122529717323573,1.7313814775909184,0.5775734654337539
12.77,186.0,178.37381814604964,5.0,NGC4013,30.5,160.29,72.07,2709.162098668755,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,2,2.0055754384806637,0.004682070666473859,0.991926318234939,3.9898578041381385,8.030993057220591,2.1181065860563355e-07,0.001644634339418322,178.37381815363153,7.626181846368468,7.6261818539503565,1.7313814775909184,0.5775734654337539
