r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
9.45,246.0,238.70599762050387,5.57,IC4202,3.8,199.82,130.53,6403.809523809524,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,-0.38635036458160393,2.8647773723964387,2.5890607066984446,0.27571666569799413,0.0,0.27571666569799413,0.9972389981435203,0.9153730516486979,0.5,0.3187258687258687,1.2583906437044945,0.3187258687258687,1115.195097002276,0.7254503158229345,323.58663316786846,5263.403542462623,323.17957071122754,6029.68817989418,6352.867750605408,245.01959154978016,0.9804084502198407,7.294002379496135
11.02,240.0,244.92552521123642,7.16,IC4202,3.35,212.98,120.9,5226.8602540834845,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,1.1449981105909326,0.0550028852099799,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,824.0682750436168,0.9990323668215406,28.599680094252285,3889.7885858787263,28.599164745908094,5443.603711433758,5472.2028761796655,245.56806733673642,-5.568067336736419,-4.925525211236419
11.79,240.0,245.14606523458622,4.85,IC4202,15.63,214.9,116.92,4885.496183206107,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,1.1449981105909326,0.0550028852099799,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,824.0682750436168,0.9990323668215406,28.599680094252285,3889.7885858787263,28.599164745908094,5097.251340118745,5125.850504864653,245.83282419635148,-5.832824196351481,-5.146065234586217
12.47,246.0,244.03631266678326,7.68,IC4202,22.51,214.77,113.67,4852.927024859663,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,1.1449981105909326,0.0550028852099799,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,824.0682750436168,0.9990323668215406,28.599680094252285,3889.7885858787263,28.599164745908094,4775.759574979951,4804.358739725859,244.7659156916695,1.2340843083304947,1.9636873332167397
13.34,241.0,241.6927334447604,6.21,IC4202,30.77,213.03,109.94,4353.898050974512,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,1.1449981105909326,0.0550028852099799,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,824.0682750436168,0.9990323668215406,28.599680094252285,3889.7885858787263,28.599164745908094,4378.963823088456,4407.562987834363,242.4807007943321,-1.4807007943321082,-0.6927334447603926
14.11,250.0,239.12264008244807,5.62,IC4202,37.16,210.67,106.85,4429.482636428065,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,-2.4159429021372136,2.1544199842519753,2.5890607066984446,-0.43464072244646923,-0.7103573881444634,1.1449981105909326,0.0550028852099799,0.7892548674356135,0.5,0.49440154440154443,1.2774771228194814,0.49440154440154443,824.0682750436168,0.9990323668215406,28.599680094252285,3889.7885858787263,28.599164745908094,4052.419347980156,4081.0185127260643,239.96493746913268,10.035062530867322,10.877359917551928
14.98,244.0,236.18659000883179,7.41,IC4202,41.88,208.03,103.7,3974.365821094793,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.8434806909504196,0.15027150746369555,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,561.7685825608263,0.9927999258799679,66.93676588317918,2651.814710655502,66.92255320574458,3723.905560747663,3790.8281139534074,238.29940232199922,5.700597678000776,7.813409991168214
15.75,248.0,233.40705280689355,5.08,IC4202,44.73,205.55,101.13,3905.015873015873,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.8434806909504196,0.15027150746369555,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,561.7685825608263,0.9927999258799679,66.93676588317918,2651.814710655502,66.92255320574458,3458.974749206349,3525.8973024120933,235.65415870081833,12.345841299181672,14.592947193106454
16.52,249.0,230.50526544962048,5.22,IC4202,46.3,203.07,98.75,3753.087167070218,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.8434806909504196,0.15027150746369555,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,561.7685825608263,0.9927999258799679,66.93676588317918,2651.814710655502,66.92255320574458,3216.263765133172,3283.1863183389164,232.89104314884867,16.108956851151333,18.49473455037952
17.1,246.0,228.11197097039866,6.35,IC4202,46.79,201.06,97.06,3538.9473684210525,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.8434806909504196,0.15027150746369555,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,561.7685825608263,0.9927999258799679,66.93676588317918,2651.814710655502,66.92255320574458,3042.986625730994,3109.9091789367385,230.6066932242389,15.39330677576109,17.88802902960134
17.88,241.0,224.71569282095098,16.2,IC4202,46.99,198.19,94.92,3248.37807606264,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,-0.20441998425197516,0.8434806909504196,0.15027150746369555,0.5713677856384819,0.5,0.6492277992277992,1.2301888635735503,0.6492277992277992,561.7685825608263,0.9927999258799679,66.93676588317918,2651.814710655502,66.92255320574458,2824.2249776286353,2891.1475308343797,227.36252516920794,13.637474830792058,16.284307179049023
19.62,234.0,217.1471986924998,20.9,IC4202,47.77,191.47,90.61,2790.8256880733943,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.6390607066984444,0.2970331222152577,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,334.54684395670625,0.9721598319633684,95.92512821483606,1579.27807932293,95.80733554185325,2403.3081498470942,2499.1154853889475,221.4331633322596,12.566836667740404,16.852801307500187
20.78,249.0,212.86505467079374,10.0,IC4202,51.51,186.83,88.05,2983.686236766121,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.6390607066984444,0.2970331222152577,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,334.54684395670625,0.9721598319633684,95.92512821483606,1579.27807932293,95.80733554185325,2180.5356833493747,2276.343018891228,217.49116748171573,31.508832518284265,36.13494532920626
22.13,236.0,208.49436083501155,16.1,IC4202,57.31,181.4,85.32,2516.7645729778583,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.6390607066984444,0.2970331222152577,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,334.54684395670625,0.9721598319633684,95.92512821483606,1579.27807932293,95.80733554185325,1964.2972661545411,2060.104601696394,213.51841802416297,22.48158197583703,27.50563916498845
23.0,245.0,205.49872846321944,22.1,IC4202,59.87,177.88,83.69,2609.782608695652,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.6390607066984444,0.2970331222152577,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,334.54684395670625,0.9721598319633684,95.92512821483606,1579.27807932293,95.80733554185325,1836.075104347826,1931.8824398896793,210.79206844059058,34.20793155940942,39.501271536780564
23.58,243.0,203.54549786227156,4.2,IC4202,61.24,175.64,82.65,2504.198473282443,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.5890607066984446,-0.6390607066984444,0.0,0.6390607066984444,0.2970331222152577,0.2772555672202812,0.5,0.8787644787644787,1.1299530648812968,0.8787644787644787,334.54684395670625,0.9721598319633684,95.92512821483606,1579.27807932293,95.80733554185325,1757.0300975402884,1852.8374330821416,209.02130674186517,33.978693258134825,39.45450213772844
