galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
CamB,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\CamB_normalized.csv,local_structural_coupling_v6,102.74361659795714,117.14996247539734,2.2704596407805857,2.398407368122621,0.6396412551493618,0.4120093741853604,0.218585020950347,0.09695359039928379,0.34435005139778696,0.5169404285418484,baryonic_velocity_components,4.925044766542396,0.6505634723178283,9,ok,
D512-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D512-2_normalized.csv,local_structural_coupling_v6,104.55319774491448,129.36003501902897,2.2580618642758443,2.446773006879331,0.6277393897048105,0.40867948817610267,0.1580979497109663,0.02626893742172389,0.05693914104632972,0.818454001703607,baryonic_velocity_components,12.806279363943778,0.37650834050310755,4,ok,
D564-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D564-8_normalized.csv,local_structural_coupling_v6,110.21247543908886,125.24793857223834,2.2875896900068358,2.3915929872728574,0.6560861024065622,0.4258424386108734,0.199036101340226,0.1439407297938206,0.20209167744222056,0.1818189967319549,baryonic_velocity_components,10.72086765639477,0.46883575698859287,6,ok,
D631-7,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D631-7_normalized.csv,local_structural_coupling_v6,109.7562042801859,132.52827213142731,2.3846670500275398,2.4838003077088917,0.7492803680264382,0.5022309085533455,0.26245061859074664,0.03318342724321253,0.07871422386577051,0.6670719917620197,baryonic_velocity_components,24.859380211790167,0.43645635531310556,16,ok,
DDO064,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO064_normalized.csv,local_structural_coupling_v6,102.09462565546337,116.59511152010106,2.2564463407504993,2.302641470748597,0.6261884871204797,0.4002029514283589,0.22931630077478543,0.10714799182728511,0.38659855950551947,0.36072489939011837,baryonic_velocity_components,14.423607301667827,0.38766243738811734,14,ok,
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO154_normalized.csv,local_structural_coupling_v6,103.45408360301353,115.44731967430852,2.347244674594021,2.470392218695881,0.7133548876102597,0.47101884541892614,0.24477553777618621,0.054424409022353064,0.15477994395096842,0.1733253793756414,baryonic_velocity_components,22.966693493958708,0.5109620750995708,12,ok,
DDO161,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO161_normalized.csv,local_structural_coupling_v6,101.23305537193822,121.02412845265088,2.3338235371362073,2.4928300573299853,0.700470595650759,0.46195571009592634,0.25998100611454783,0.02274352230826094,0.09939691943219699,0.7242032651929161,baryonic_velocity_components,21.412797035001585,0.28904992330160156,31,ok,
DDO168,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO168_normalized.csv,local_structural_coupling_v6,104.15639622593267,120.80419513463097,2.2812687056642664,2.3995360362276226,0.6500179574376961,0.42041612914948534,0.18985402939695922,0.01940072525164457,0.040776814169927934,0.7690837549778305,baryonic_velocity_components,18.98347417286544,0.33301097028311594,10,ok,
DDO170,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO170_normalized.csv,local_structural_coupling_v6,110.0855470209458,127.57004105236285,2.287426079148985,2.4401543314781966,0.6559290359830254,0.4273199474155757,0.19698402424179995,0.019070166375953324,0.024675588522060986,0.11345641928395778,baryonic_velocity_components,24.78969529320838,0.44043261243274545,8,ok,
ESO079-G014,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\ESO079-G014_normalized.csv,local_structural_coupling_v6,93.54249284750058,119.20387497104039,2.1898071271145043,2.383825004498458,0.5622148420299242,0.35484264360418966,0.1908030826055707,0.002069482868428866,0.010624485289030136,1.0549769421689397,baryonic_velocity_components,28.91283331752906,0.18010860377135213,15,ok,
