galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
IC4202,0.77,35.1,3.96,-0.15457775982101668,23814.060259740258,-401.4584105899126,23412.601849150346,135.41353846643253,0.0,134.26728352002124,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,1.59,77.9,3.95,-0.1545777597224088,20683.948490566036,-194.41696601071556,20489.53152455532,181.3490504524355,0.0,180.4947509598076,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,2.36,115.0,6.7,-0.15457658925366793,14707.095084745763,-130.98332002795618,14576.111764717807,186.30282982284513,0.0,185.47135564483813,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,3.13,156.0,3.16,-0.15212450590407015,11292.176773162942,-97.1939248586483,11194.982848304295,188.001365154618,0.0,187.19053479060432,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,3.95,192.0,3.14,-0.041397605589692334,9737.185468354432,-20.958606501098966,9716.226861853333,196.11701252058683,0.0,195.90583478886143,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,4.73,204.0,2.9,-0.005076302728882501,8843.101247357294,-2.1462022697953103,8840.955045087498,204.51862726900941,0.0,204.49380764038764,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,5.5,209.0,3.36,0.023426246544956345,7756.686909090909,8.517738386738934,7765.204647477647,206.54727788087646,6.84452782352911,206.6606531517963,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,6.27,220.0,3.25,0.1002064738965457,6850.367862838917,31.960422834725563,6882.328285673642,207.24817610777666,14.155982875580532,207.73107218510603,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,7.08,231.0,3.49,0.12061015019314879,6411.148757062147,34.06707742236416,6445.215834484511,213.0514801638327,15.530450996359965,213.61677862038445,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,7.86,235.0,4.65,0.09321245069650469,6307.374452926209,23.71568412669844,6331.090137052908,222.65660376463126,13.653031796485708,223.0748046670351,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,8.66,245.0,6.0,0.09449108447549395,6209.685565819862,21.82012420336484,6231.505690023227,231.89626344553292,13.74635499327511,232.3033346200634,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
IC4202,9.45,246.0,5.57,0.05731900274434223,6029.68817989418,12.129728892380877,6041.817908786561,238.70599762050387,10.70635036009,238.94597556358426,,1999.7894684989722,1999.7894684989722,True,4.5,0.5501704653494427,formula
