galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
CamB,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\CamB_normalized.csv,local_structural_coupling_v6,102.74361659795714,117.14996247539734,2.2704596407805857,2.398407368122621,0.6396412551493618,0.4120093741853604,0.3830615302250715,0.12892530610701985,0.3456649745814622,0.5169404285418484,baryonic_velocity_components,4.969999038126988,0.6498756193190771,9,ok,
D512-2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D512-2_normalized.csv,local_structural_coupling_v6,104.55319774491448,129.36003501902897,2.2580618642758443,2.446773006879331,0.6277393897048105,0.40867948817610267,0.3735298402236456,0.06742904385698403,0.13971381726014123,0.818454001703607,baryonic_velocity_components,13.344943957143657,0.38901245231517056,4,ok,
D564-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D564-8_normalized.csv,local_structural_coupling_v6,110.21247543908886,125.24793857223834,2.2875896900068358,2.3915929872728574,0.6560861024065622,0.4258424386108734,0.38250910630260887,0.25031760969013434,0.35928996089607584,0.1818189967319549,baryonic_velocity_components,11.43538042354823,0.4992738004519852,6,ok,
D631-7,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\D631-7_normalized.csv,local_structural_coupling_v6,109.7562042801859,132.52827213142731,2.3846670500275398,2.4838003077088917,0.7492803680264382,0.5022309085533455,0.464064222181256,0.05411188944342772,0.10705560946885756,0.6670719917620197,baryonic_velocity_components,25.105259450276705,0.44266800829932246,16,ok,
DDO064,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO064_normalized.csv,local_structural_coupling_v6,102.09462565546337,116.59511152010106,2.2564463407504993,2.302641470748597,0.6261884871204797,0.4002029514283589,0.3565852670772656,0.11979386791808809,0.3888648654833353,0.36072489939011837,baryonic_velocity_components,14.426963238886604,0.38569467666688856,14,ok,
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO154_normalized.csv,local_structural_coupling_v6,103.45408360301353,115.44731967430852,2.347244674594021,2.470392218695881,0.7133548876102597,0.47101884541892614,0.4322156862765339,0.07747165423913051,0.1834203585524917,0.1733253793756414,baryonic_velocity_components,23.164377770831667,0.5170324019992444,12,ok,
DDO161,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO161_normalized.csv,local_structural_coupling_v6,101.23305537193822,121.02412845265088,2.3338235371362073,2.4928300573299853,0.700470595650759,0.46195571009592634,0.4451077513083705,0.029889230280082345,0.11312368959477234,0.7242032651929161,baryonic_velocity_components,21.501876274354167,0.2910718138640373,31,ok,
DDO168,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO168_normalized.csv,local_structural_coupling_v6,104.15639622593267,120.80419513463097,2.2812687056642664,2.3995360362276226,0.6500179574376961,0.42041612914948534,0.36027510228745363,0.036141179985910085,0.06080680472070172,0.7690837549778305,baryonic_velocity_components,19.24430741219903,0.33678113957631284,10,ok,
DDO170,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO170_normalized.csv,local_structural_coupling_v6,110.0855470209458,127.57004105236285,2.287426079148985,2.4401543314781966,0.6559290359830254,0.4273199474155757,0.38977714129358376,0.03650733354645502,0.046955180962668035,0.11345641928395778,baryonic_velocity_components,25.07742058630375,0.4452596176389351,8,ok,
ESO079-G014,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\ESO079-G014_normalized.csv,local_structural_coupling_v6,93.54249284750058,119.20387497104039,2.1898071271145043,2.383825004498458,0.5622148420299242,0.35484264360418966,0.3340627167049543,0.002981686524020379,0.01438023381446739,1.0549769421689397,baryonic_velocity_components,28.94750673151736,0.18010971919242583,15,ok,
