r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_density_i,weight_geom_i,weight_density_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
1.74,59.2,56.25,3.5,UGC06917,0.0,56.25,0.0,2014.16091954023,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.547704190428449,0.1890151405244347,0.9000583591005552,0.13470773575813802,0.1212448236046209,0.7106936539795032,1000000.0,2.0867224455639457,2.631476679961209,0.09102739286426217,0.5009038961009354,3111289038.4167104,0.7126822506619455,0.1410132343735926,0.054004325864124195,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,234738.2923700301,639.0967287694816,641.5673707599634,-582.3673707599634,2.950000000000003
2.61,71.2,59.09,4.0,UGC06917,0.0,59.09,0.0,1942.314176245211,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.547704190428449,0.1890151405244347,0.9000583591005552,0.13470773575813802,0.1212448236046209,0.7106936539795032,1000000.0,2.0867224455639457,2.631476679961209,0.09102739286426217,0.5009038961009354,3111289038.4167104,0.7126822506619455,0.1410132343735926,0.054004325864124195,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,104328.12994223562,521.8202939223761,525.1552601366903,-453.95526013669036,12.11
3.5,84.5,62.05093391722642,4.4,UGC06917,6.4,61.72,0.0,2040.071428571429,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.547704190428449,0.1890151405244347,0.9000583591005552,0.13470773575813802,0.1212448236046209,0.7106936539795032,1000000.0,2.0867224455639457,2.631476679961209,0.09102739286426217,0.5009038961009354,3111289038.4167104,0.7126822506619455,0.1410132343735926,0.054004325864124195,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,58015.80848812271,450.6166105553916,454.8688251665852,-370.3688251665852,22.449066082773577
4.37,93.5,65.39440725322005,4.5,UGC06917,14.66,63.73,0.0,2000.5148741418764,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.547704190428449,0.1890151405244347,0.9000583591005552,0.13470773575813802,0.1212448236046209,0.7106936539795032,1000000.0,2.0867224455639457,2.631476679961209,0.09102739286426217,0.5009038961009354,3111289038.4167104,0.7126822506619455,0.1410132343735926,0.054004325864124195,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,37215.13198369909,403.274257508169,408.5419871552556,-315.0419871552556,28.105592746779948
6.11,100.0,67.61448143704128,3.5,UGC06917,20.91,64.3,0.0,1636.661211129296,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,29366.70846838204,423.59247956239057,428.9549007084711,-328.9549007084711,32.38551856295872
6.98,101.0,68.84792662092302,4.0,UGC06917,24.79,64.23,0.0,1461.4613180515755,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,22502.296721958053,396.31557011965504,402.2512499909319,-301.2512499909319,32.15207337907698
7.85,103.0,68.72155193241782,3.5,UGC06917,27.59,62.94,0.0,1351.4649681528665,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,17790.91885613997,373.7093964843522,379.97547910450584,-276.97547910450584,34.278448067582175
8.72,105.0,68.44422912123417,4.0,UGC06917,29.1,61.95,0.0,1264.334862385321,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,14417.990084121775,354.5770346956242,361.12253603665044,-256.12253603665044,36.55577087876583
9.6,110.0,68.9585382675706,4.9,UGC06917,32.76,60.68,0.0,1260.4166666666667,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,11895.843068711863,337.9350432548153,344.8990772090205,-234.8990772090205,41.0414617324294
10.47,111.0,70.57971167410646,6.0,UGC06917,36.86,60.19,0.0,1176.7908309455586,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,2,2.3586890499040143,0.1890151405244347,0.9647913726917521,0.23088367768610074,0.2227545803268932,1.0963208972124854,1000000.0,2.0323030612198076,2.3946658975857713,0.05501396238815681,0.49909282392740506,9139906423.706614,1.2215089068817402,0.0480019061508421,0.04335209645055841,3.93,1.0,2.0,0.45319662016623163,0.1890151405244347,0.9324248658961536,1.794628911656008,2.4066909560548564,2.4531966201662314,0.04650566411137502,1.0724148434487724,15.106554005574388,18.90151405254347,0.7178515646628032,1.0,2198160.8513607644,10001.02076531469,323.5903079711208,331.1981025199945,-220.1981025199945,40.42028832589354
