r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
9.45,246.0,238.70599762050387,5.57,IC4202,3.8,199.82,130.53,6403.809523809524,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.06110757383886853,1.0,1.2583906437044945,0.9153730516486979,0.5,0.3187258687258687,0.3187258687258687,0.8081420452949126,6193.390560956235,151.7945934079547,6029.68817989418,6181.482773302135,241.6919779548034,4.308022045196594,7.294002379496135
11.02,240.0,244.92552521123642,7.16,IC4202,3.35,212.98,120.9,5226.8602540834845,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.09183932765713865,1.0,1.2774771228194814,0.7892548674356135,0.5,0.49440154440154443,0.49440154440154443,0.9227725256576542,4576.899191982267,-265.4807237223575,5443.603711433758,5178.1229877114,238.87845303538708,1.121546964612918,-4.925525211236419
11.79,240.0,245.14606523458622,4.85,IC4202,15.63,214.9,116.92,4885.496183206107,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.09183932765713865,1.0,1.2774771228194814,0.7892548674356135,0.5,0.49440154440154443,0.49440154440154443,0.9227725256576542,4576.899191982267,-265.4807237223575,5097.251340118745,4831.770616396388,238.67671769008683,1.3232823099131679,-5.146065234586217
12.47,246.0,244.03631266678326,7.68,IC4202,22.51,214.77,113.67,4852.927024859663,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.09183932765713865,1.0,1.2774771228194814,0.7892548674356135,0.5,0.49440154440154443,0.49440154440154443,0.9227725256576542,4576.899191982267,-265.4807237223575,4775.759574979951,4510.2788512575935,237.15644050959736,8.84355949040264,1.9636873332167397
13.34,241.0,241.6927334447604,6.21,IC4202,30.77,213.03,109.94,4353.898050974512,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.09183932765713865,1.0,1.2774771228194814,0.7892548674356135,0.5,0.49440154440154443,0.49440154440154443,0.9227725256576542,4576.899191982267,-265.4807237223575,4378.963823088456,4113.483099366098,234.2517119372743,6.748288062725692,-0.6927334447603926
14.11,250.0,239.12264008244807,5.62,IC4202,37.16,210.67,106.85,4429.482636428065,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,3,0.35,3.186852693377614,3.2526375843660422,-0.06578489098842821,-0.307875568430706,-0.09183932765713865,1.0,1.2774771228194814,0.7892548674356135,0.5,0.49440154440154443,0.49440154440154443,0.9227725256576542,4576.899191982267,-265.4807237223575,4052.419347980156,3786.9386242577984,231.15731437330192,18.842685626698085,10.877359917551928
14.98,244.0,236.18659000883179,7.41,IC4202,41.88,208.03,103.7,3974.365821094793,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.20827782945431667,1.0,1.2301888635735503,0.5713677856384819,0.5,0.6492277992277992,0.6492277992277992,0.9653687906796219,3120.186107572154,-519.0299759168087,3723.905560747663,3204.875584830854,219.10964438099523,24.890355619004765,7.813409991168214
15.75,248.0,233.40705280689355,5.08,IC4202,44.73,205.55,101.13,3905.015873015873,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.20827782945431667,1.0,1.2301888635735503,0.5713677856384819,0.5,0.6492277992277992,0.6492277992277992,0.9653687906796219,3120.186107572154,-519.0299759168087,3458.974749206349,2939.94477328954,215.18394498500638,32.81605501499362,14.592947193106454
16.52,249.0,230.50526544962048,5.22,IC4202,46.3,203.07,98.75,3753.087167070218,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.20827782945431667,1.0,1.2301888635735503,0.5713677856384819,0.5,0.6492277992277992,0.6492277992277992,0.9653687906796219,3120.186107572154,-519.0299759168087,3216.263765133172,2697.233789216363,211.08837532619913,37.91162467380087,18.49473455037952
17.1,246.0,228.11197097039866,6.35,IC4202,46.79,201.06,97.06,3538.9473684210525,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.20827782945431667,1.0,1.2301888635735503,0.5713677856384819,0.5,0.6492277992277992,0.6492277992277992,0.9653687906796219,3120.186107572154,-519.0299759168087,3042.986625730994,2523.9566498141853,207.74902818502562,38.25097181497438,17.88802902960134
17.88,241.0,224.71569282095098,16.2,IC4202,46.99,198.19,94.92,3248.37807606264,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,4,0.35,3.10165872443213,3.2526375843660422,-0.15097885993391236,-0.7065862939766774,-0.20827782945431667,1.0,1.2301888635735503,0.5713677856384819,0.5,0.6492277992277992,0.6492277992277992,0.9653687906796219,3120.186107572154,-519.0299759168087,2824.2249776286353,2305.1950017118265,203.0194242692247,37.980575730775314,16.284307179049023
19.62,234.0,217.1471986924998,20.9,IC4202,47.77,191.47,90.61,2790.8256880733943,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2905282223871922,1.0,1.1299530648812968,0.2772555672202812,0.5,0.8787644787644787,0.8787644787644787,0.9894539089045888,1858.1909892673393,-536.0577445295869,2403.3081498470942,1867.2504053175073,191.40390004472087,42.59609995527913,16.852801307500187
20.78,249.0,212.86505467079374,10.0,IC4202,51.51,186.83,88.05,2983.686236766121,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2905282223871922,1.0,1.1299530648812968,0.2772555672202812,0.5,0.8787644787644787,0.8787644787644787,0.9894539089045888,1858.1909892673393,-536.0577445295869,2180.5356833493747,1644.4779388197878,184.85738169917693,64.14261830082307,36.13494532920626
22.13,236.0,208.49436083501155,16.1,IC4202,57.31,181.4,85.32,2516.7645729778583,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2905282223871922,1.0,1.1299530648812968,0.2772555672202812,0.5,0.8787644787644787,0.8787644787644787,0.9894539089045888,1858.1909892673393,-536.0577445295869,1964.2972661545411,1428.2395216249543,177.7834092753321,58.216590724667896,27.50563916498845
23.0,245.0,205.49872846321944,22.1,IC4202,59.87,177.88,83.69,2609.782608695652,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2905282223871922,1.0,1.1299530648812968,0.2772555672202812,0.5,0.8787644787644787,0.8787644787644787,0.9894539089045888,1858.1909892673393,-536.0577445295869,1836.075104347826,1300.0173598182391,172.91731918989348,72.08268081010652,39.501271536780564
23.58,243.0,203.54549786227156,4.2,IC4202,61.24,175.64,82.65,2504.198473282443,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2905282223871922,1.0,1.1299530648812968,0.2772555672202812,0.5,0.8787644787644787,0.8787644787644787,0.9894539089045888,1858.1909892673393,-536.0577445295869,1757.0300975402884,1220.9723530107015,169.67771828968097,73.32228171031903,39.45450213772844
25.03,238.0,197.70218966920928,7.76,IC4202,61.05,170.07,80.22,2263.044346783859,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,5,0.35,3.038963952113425,3.2526375843660422,-0.21367363225261737,-1.0,-0.2905282223871922,1.0,1.1299530648812968,0.2772555672202812,0.5,0.8787644787644787,0.8787644787644787,0.9894539089045888,1858.1909892673393,-536.0577445295869,1561.572345185777,1025.5146006561902,160.21432662038822,77.78567337961178,40.297810330790725
