r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
1.74,59.2,56.25,3.5,UGC06917,0.0,56.25,0.0,2014.16091954023,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,3.112261275069186,3.0846621670458725,0.027599108023313335,1.0,0.03861953409423495,1.0,1.175403211333291,0.6076145476800029,0.5,0.3333333333333333,0.3333333333333333,0.5024205317679552,1099.0615044233402,16.630091737387307,1818.426724137931,1835.0568158753183,56.50662668769968,2.6933733123003236,2.950000000000003
2.61,71.2,59.09,4.0,UGC06917,0.0,59.09,0.0,1942.314176245211,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,3.112261275069186,3.0846621670458725,0.027599108023313335,1.0,0.03861953409423495,1.0,1.175403211333291,0.6076145476800029,0.5,0.3333333333333333,0.3333333333333333,0.5024205317679552,1099.0615044233402,16.630091737387307,1337.788544061303,1354.4186357986903,59.45614046870669,11.74385953129331,12.11
3.5,84.5,62.05093391722642,4.4,UGC06917,6.4,61.72,0.0,2040.071428571429,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,3.112261275069186,3.0846621670458725,0.027599108023313335,1.0,0.03861953409423495,1.0,1.175403211333291,0.6076145476800029,0.5,0.3333333333333333,0.3333333333333333,0.5024205317679552,1099.0615044233402,16.630091737387307,1100.0909714285715,1116.7210631659589,62.51818712247545,21.981812877524547,22.449066082773577
4.37,93.5,65.39440725322005,4.5,UGC06917,14.66,63.73,0.0,2000.5148741418764,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,1,0.35,3.112261275069186,3.0846621670458725,0.027599108023313335,1.0,0.03861953409423495,1.0,1.175403211333291,0.6076145476800029,0.5,0.3333333333333333,0.3333333333333333,0.5024205317679552,1099.0615044233402,16.630091737387307,978.5877574370706,995.2178491744579,65.94772172632184,27.552278273678155,28.105592746779948
6.11,100.0,67.61448143704128,3.5,UGC06917,20.91,64.3,0.0,1636.661211129296,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,3.064278467790207,3.0846621670458725,-0.020383699255665633,-0.7385636970023542,-0.028529434867525322,1.0,1.184510955155809,0.414713552796313,0.5,0.7917860553963706,0.7917860553963706,0.8094803614066708,572.2906844997266,-15.312876369976962,748.2353682487724,732.9224918787954,66.91902887355315,33.080971126446855,32.38551856295872
6.98,101.0,68.84792662092302,4.0,UGC06917,24.79,64.23,0.0,1461.4613180515755,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,3.064278467790207,3.0846621670458725,-0.020383699255665633,-0.7385636970023542,-0.028529434867525322,1.0,1.184510955155809,0.414713552796313,0.5,0.7917860553963706,0.7917860553963706,0.8094803614066708,572.2906844997266,-15.312876369976962,679.0883954154727,663.7755190454958,68.06726910151134,32.93273089848866,32.15207337907698
7.85,103.0,68.72155193241782,3.5,UGC06917,27.59,62.94,0.0,1351.4649681528665,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,3.064278467790207,3.0846621670458725,-0.020383699255665633,-0.7385636970023542,-0.028529434867525322,1.0,1.184510955155809,0.414713552796313,0.5,0.7917860553963706,0.7917860553963706,0.8094803614066708,572.2906844997266,-15.312876369976962,601.6116815286625,586.2988051586856,67.84132678902795,35.158673210972054,34.278448067582175
8.72,105.0,68.44422912123417,4.0,UGC06917,29.1,61.95,0.0,1264.334862385321,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,3.064278467790207,3.0846621670458725,-0.020383699255665633,-0.7385636970023542,-0.028529434867525322,1.0,1.184510955155809,0.414713552796313,0.5,0.7917860553963706,0.7917860553963706,0.8094803614066708,572.2906844997266,-15.312876369976962,537.2262041284404,521.9133277584634,67.46172409636297,37.53827590363703,36.55577087876583
9.6,110.0,68.9585382675706,4.9,UGC06917,32.76,60.68,0.0,1260.4166666666667,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,3.064278467790207,3.0846621670458725,-0.020383699255665633,-0.7385636970023542,-0.028529434867525322,1.0,1.184510955155809,0.414713552796313,0.5,0.7917860553963706,0.7917860553963706,0.8094803614066708,572.2906844997266,-15.312876369976962,495.3416666666666,480.02879029668964,67.88428674478521,42.115713255214786,41.0414617324294
10.47,111.0,70.57971167410646,6.0,UGC06917,36.86,60.19,0.0,1176.7908309455586,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,2,0.35,3.064278467790207,3.0846621670458725,-0.020383699255665633,-0.7385636970023542,-0.028529434867525322,1.0,1.184510955155809,0.414713552796313,0.5,0.7917860553963706,0.7917860553963706,0.8094803614066708,572.2906844997266,-15.312876369976962,475.78755491881566,460.4746785488387,69.43464469849573,41.56535530150427,40.42028832589354
