galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
ESO563-G021,12.06,310.0,275.0400029086679,4.74,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1088573806824398,0.016098989656658423,0.44254379185886633,0.10477654164327284,0.4187885955798608,0.4187885955798608,5997634770.638495,31.404071149458083,2,275.0400029086679,0.1127741841655875,0.04722854220437097
ESO563-G021,13.44,310.0,277.98028779033956,20.4,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.105835546563415,0.017054566525259673,0.45662719634106247,0.11376642838621592,0.43869476575744376,0.43869476575744376,6012752652.003864,36.60632280376498,3,277.98028779033956,0.1032893942247111,0.0453125166046379
ESO563-G021,15.18,310.0,282.2671334038024,16.1,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.1020254078916008,0.01825942431610473,0.4743845324273098,0.12510150297514416,0.4637938498943962,0.4637938498943962,6031814328.508024,43.165683585282395,3,282.2671334038024,0.08946085998773418,0.04149139666857478
ESO563-G021,16.83,314.0,283.7363587910439,13.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.098412345357984,0.019401961876388832,0.49122338561254436,0.1358502806025761,0.4875947055415062,0.4875947055415062,6049890056.227487,49.38576708499716,3,283.7363587910439,0.09638102295845884,0.04699487650921889
ESO563-G021,18.56,317.0,277.4176075882712,12.7,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0947618238946113,0.020098490692449664,0.5012265004313124,0.1427730325204837,0.5022120554343156,0.5022120554343156,5966976173.275147,55.21600000000002,3,277.4176075882712,0.12486559120419177,0.06270900521167815
ESO563-G021,20.3,319.0,274.1903712751416,10.4,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.091227124942303,0.020300539473850927,0.5036795012939372,0.1454137499810365,0.5066361663029466,0.5066361663029466,5782305830.596241,60.39250000000003,3,274.1903712751416,0.1404690555638194,0.07116670379504905
ESO563-G021,21.94,318.0,275.0623645648383,10.8,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0878955696079435,0.020490976256321083,0.5059915250954917,0.14790270207029318,0.5108060179262541,0.5108060179262541,5608248726.002329,65.27150000000003,3,275.0623645648383,0.13502401080239534,0.06897107728240309
ESO563-G021,23.68,317.0,274.2245512349323,9.3,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0843608706556354,0.020693025037722343,0.5084445259581165,0.15054341953084596,0.5152301287948853,0.5152301287948853,5423578383.323423,70.44800000000002,4,274.2245512349323,0.13493832418002435,0.06952429014663992
ESO563-G021,25.41,317.0,265.4585180400132,7.23,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0808464860651217,0.020893912619230494,0.5108834291146344,0.15316896045426914,0.519628813738984,0.519628813738984,5239969364.453016,75.59475000000002,4,265.4585180400132,0.16259142574128332,0.08448718968207315
ESO563-G021,27.06,312.0,257.17034238029856,8.39,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0774946163689676,0.021085510601593763,0.5132095506222958,0.15567308908065544,0.5238240912868238,0.5238240912868238,5064850936.050606,80.50350000000002,4,257.17034238029856,0.17573608211442768,0.09205479351989673
ESO563-G021,28.8,312.0,247.63895028851982,8.37,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.073892769116589,0.021219245335156327,0.5148181411856295,0.15747947281055724,0.526793502864515,0.526793502864515,4842376318.51744,85.68000000000002,4,247.63895028851982,0.20628541574192363,0.10866981674855071
ESO563-G021,30.53,311.0,238.15547211853016,11.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0702448597454763,0.021284290039927763,0.5155779296090743,0.1584459363155595,0.5282995099082388,0.5282995099082388,4583593281.83339,90.82675000000002,4,238.15547211853016,0.23422677775392234,0.12374189189478314
ESO563-G021,32.18,310.0,230.78446091537447,14.5,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0667656398250513,0.021346326897079708,0.5163025833077354,0.15936770786657323,0.5297358750077442,0.5297358750077442,4336777090.77635,95.73550000000002,4,230.78446091537447,0.25553399704717916,0.13536552552001377
ESO563-G021,33.91,313.0,224.30081163473304,15.9,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0631177304539388,0.021411371601851144,0.5170623717311802,0.16033417137157546,0.5312418820514679,0.5312418820514679,4077994054.092302,100.88225000000001,5,224.30081163473304,0.2833839883874344,0.15054544333419198
ESO563-G021,35.65,320.0,217.71449767987434,8.83,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.0594487349014905,0.021476792287575014,0.5178265519952228,0.1613062213708263,0.5327565943382191,0.5327565943382191,3817715161.704877,106.05875000000002,5,217.71449767987434,0.3196421947503927,0.17029148708201297
ESO563-G021,37.3,321.0,212.31512287164097,7.88,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.055969514981065,0.02153882914472696,0.5185512056938839,0.16222799292184,0.5341929594377245,0.5341929594377245,3570898970.6478357,110.96750000000002,5,212.31512287164097,0.3385821717394362,0.18086821233434133
ESO563-G021,39.03,320.0,206.59717931278735,8.0,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,0.02157116350663646,0.5189289039853073,0.16270843142721686,0.5349416103380727,0.5349416103380727,3442255380.1575,113.52600000000001,5,206.59717931278735,0.35438381464753954,0.1895746484853039
ESO563-G021,40.76,315.0,201.30546962266078,9.82,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,0.02157116350663646,0.5189289039853073,0.16270843142721686,0.5349416103380727,0.5349416103380727,3442255380.1575,113.52600000000001,5,201.30546962266078,0.3609350170709182,0.19307915925931676
ESO563-G021,42.41,312.0,196.97196805637088,9.07,0.35,data\derived\crossmatch\sparc_structure_test32\per_galaxy\ESO563-G021_structure_enriched.csv,2.054156103386177,0.02157116350663646,0.5189289039853073,0.16270843142721686,0.5349416103380727,0.5349416103380727,3442255380.1575,113.52600000000001,5,196.97196805637088,0.36867958956291386,0.19722205333956486
IC4202,0.77,35.1,135.41353846643253,3.96,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,0.0434347636560557,0.516207405831753,0.10727860411178347,0.5,0.5,491519152.1122285,51.010212,1,135.41353846643253,2.8579355688442316,1.4289677844221158
IC4202,1.59,77.9,181.3490504524355,3.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,0.0434347636560557,0.516207405831753,0.10727860411178347,0.5,0.5,491519152.1122285,51.010212,1,181.3490504524355,1.3279724063213798,0.6639862031606899
IC4202,2.36,115.0,186.30282982284513,6.7,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,0.0434347636560557,0.516207405831753,0.10727860411178347,0.5,0.5,491519152.1122285,51.010212,1,186.30282982284513,0.620024607155175,0.3100123035775875
IC4202,3.13,156.0,188.001365154618,3.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,0.0434347636560557,0.516207405831753,0.10727860411178347,0.5,0.5,491519152.1122285,51.010212,1,188.001365154618,0.20513695611934607,0.10256847805967303
IC4202,3.95,192.0,196.11701252058683,3.14,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.201495630207594,0.04070121110463225,0.4964599711122649,0.1057924991178329,0.4963792603042352,0.4963792603042352,551809073.3117437,60.83584435937501,1,196.11701252058683,0.021442773544723053,0.010643748071000853
IC4202,4.73,204.0,204.51862726900941,2.9,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.194878615431867,0.038085050380570536,0.47756058573655863,0.10437021458374524,0.4929140124972455,0.4929140124972455,609509856.7910342,70.23951704687501,1,204.51862726900941,0.0025422905343598736,0.0012531306282250916
IC4202,5.5,209.0,206.54727788087646,3.36,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1883464341789054,0.03550243017861219,0.4589035001733614,0.10296616446676127,0.48949319094419164,0.48949319094419164,666470886.6359749,79.522629828125,1,206.54727788087646,0.011735512531691557,0.005744453476503249
IC4202,6.27,220.0,207.24817610777666,3.25,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.181814252925944,0.032919809976653835,0.44024641461016417,0.1015621143497773,0.48607236939113774,0.48607236939113774,723431916.4809155,88.805742609375,2,207.24817610777666,0.057962835873742465,0.028174132969779636
IC4202,7.08,231.0,213.0514801638327,3.49,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1749427375819197,0.030203027686282063,0.4206201297969307,0.10008512656437857,0.48247384282234074,0.48247384282234074,783351960.8632559,98.57109501562502,2,213.0514801638327,0.07769922006998828,0.037487841291465984
IC4202,7.86,235.0,222.65660376463126,4.65,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1683257228061925,0.027586866962220354,0.4017207444212244,0.09866284203029091,0.4790085950153511,0.4790085950153511,841052744.3425465,107.97476770312502,2,222.65660376463126,0.05252509036327125,0.02515996973796492
IC4202,8.66,245.0,231.89626344553292,6.0,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1641657538318912,0.02541838927111135,0.38323035030386876,0.09607187057240583,0.47194494405755355,0.47194494405755355,891560552.7982229,116.69954285714287,2,231.89626344553292,0.0534846389978248,0.025241804959766873
IC4202,9.45,246.0,238.70599762050387,5.57,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1625876170126483,0.023772795731010328,0.36583171893753325,0.0924228274464586,0.46158947985361654,0.46158947985361654,933084396.0577203,124.42917371428571,2,238.70599762050387,0.029650416176813556,0.013686320180498627
IC4202,10.24,239.0,242.98477832983693,6.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.161009480193406,0.0221272021909093,0.34843308757119773,0.08877378432051138,0.45123401564967947,0.45123401564967947,974608239.3172177,132.1588045714286,2,242.98477832983693,0.016672712677141956,0.007523295093080083
IC4202,11.02,240.0,244.92552521123642,7.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.159451319789597,0.020502438948784237,0.3312546920449424,0.08517093161387994,0.44100963327110876,0.44100963327110876,1015606464.3076074,139.790592,3,244.92552521123642,0.02052302171348508,0.009050850279479057
IC4202,11.79,240.0,245.14606523458622,4.85,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.157913135801221,0.01889850600463514,0.3142965323587673,0.08161426932656429,0.4309163327179043,0.4309163327179043,1056079071.0288897,147.324536,3,245.14606523458622,0.021441938477442572,0.009239681495062478
IC4202,12.47,246.0,244.03631266678326,7.68,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1565547395517464,0.017482045742269695,0.29932049523331394,0.07847332081309072,0.4220027685929964,0.4220027685929964,1091821113.328204,153.97788914285715,3,244.03631266678326,0.00798246883421439,0.003368623948245781
IC4202,13.34,241.0,241.6927334447604,6.21,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1526196024560744,0.01997596381800662,0.3197008768584614,0.08115707541135733,0.42902400951789926,0.42902400951789926,1090311042.1833835,164.59760082793017,3,241.6927334447604,0.0028744126338605502,0.0012331920331877587
IC4202,14.11,250.0,239.12264008244807,5.62,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1479191091335292,0.02456967307895499,0.3596520494682412,0.0872467443962471,0.445449451008551,0.445449451008551,1062795008.4765772,175.16452934663337,3,239.12264008244807,0.04350943967020771,0.019381256014783695
IC4202,14.59,242.0,237.50460648164278,5.1,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1449889314779167,0.02743328404681891,0.3845566765496624,0.09104290168552905,0.45568868726246375,0.45568868726246375,1045642156.2957109,181.75170556608472,3,237.50460648164278,0.01857600627420338,0.00846487591367103
IC4202,14.98,244.0,236.18659000883179,7.41,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1426081621327313,0.029759967958208344,0.4047916860533171,0.09412727948307062,0.4640080667187679,0.4640080667187679,1031705463.898757,187.10378624438897,4,236.18659000883179,0.0320221720949517,0.014858546165914215
IC4202,15.75,248.0,233.40705280689355,5.08,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.137907668810186,0.03435367721915671,0.44474285866309693,0.10021694846796039,0.4804335082094196,0.4804335082094196,1004189430.1919508,197.67071476309218,4,233.40705280689355,0.058842529004461505,0.02826992264152797
IC4202,16.52,249.0,230.50526544962048,5.22,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.133207175487641,0.03894738648010508,0.4846940312728767,0.10630661745285017,0.49685894970007133,0.49685894970007133,976673396.4851445,208.23764328179539,4,230.50526544962048,0.07427604237100209,0.036904716400334096
IC4202,17.1,246.0,228.11197097039866,6.35,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1286768839578336,0.04148528119346724,0.5039837424797872,0.11230956234526332,0.5093862054677014,0.5093862054677014,941634310.5602188,225.68042809756102,4,228.11197097039866,0.07271556516098106,0.03704030581579153
IC4202,17.88,241.0,224.71569282095098,16.2,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.121206801573306,0.04361445441698554,0.514886616634994,0.12235347152257098,0.5264487515011469,0.5264487515011469,874589263.1663978,262.33883004878044,4,224.71569282095098,0.06756973933215363,0.03557200491067022
IC4202,18.65,247.0,221.31097781176604,14.6,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1138324894757594,0.045716330547894646,0.5256497103523137,0.13226861263350292,0.5432925469444201,0.5432925469444201,808403767.662241,298.5272524878048,4,221.31097781176604,0.10400413841390269,0.056504673251649186
IC4202,19.62,234.0,217.1471986924998,20.9,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.10454277163859,0.04836414853098793,0.5392084128273787,0.14475911507194972,0.564511354191141,0.564511354191141,725027234.3647964,344.11526517073173,4,217.1471986924998,0.07202051840812046,0.04065640037611608
IC4202,20.78,249.0,212.86505467079374,10.0,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0934334183487793,0.051530611273656185,0.5554229436223018,0.1596962107715355,0.589886422651137,0.589886422651137,625319215.163729,398.6328885853659,5,212.86505467079374,0.1451202623662902,0.08560447242144535
IC4202,22.13,236.0,208.49436083501155,16.1,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0805044296063273,0.05521571877589941,0.574293302737083,0.17707989973226035,0.6194177523244081,0.6194177523244081,509279710.05903864,462.08012273170726,5,208.49436083501155,0.11654931849571377,0.07219271689755659
IC4202,23.0,245.0,205.49872846321944,22.1,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,0.05693543561027958,0.5830994703239809,0.18519228791393194,0.633199039505268,0.633199039505268,455127941.0101831,491.68883199999993,5,205.49872846321944,0.16122967974196148,0.10209047835235198
IC4202,23.58,243.0,203.54549786227156,4.2,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,0.05693543561027958,0.5830994703239809,0.18519228791393194,0.633199039505268,0.633199039505268,455127941.0101831,491.68883199999993,5,203.54549786227156,0.16236420632810059,0.10280885949698845
IC4202,25.03,238.0,197.70218966920928,7.76,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,0.05693543561027958,0.5830994703239809,0.18519228791393194,0.633199039505268,0.633199039505268,455127941.0101831,491.68883199999993,5,197.70218966920928,0.1693185308016417,0.10721233107404265
IC4202,25.9,247.0,194.22158196245852,6.14,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.0744709015265164,0.05693543561027958,0.5830994703239809,0.18519228791393194,0.633199039505268,0.633199039505268,455127941.0101831,491.68883199999993,5,194.22158196245852,0.213677805820006,0.13530058140882098
NGC0100,0.23,6.81,9.708166665236027,8.19,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,0.27465116065773865,0.7593032695009988,0.11734686892288163,0.4959257278225952,0.4959257278225952,18955537.805574536,8.502312,1,9.708166665236027,0.4255751343958924,0.21105365826848171
NGC0100,0.69,20.0,23.848224252551802,4.09,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,0.27465116065773865,0.7593032695009988,0.11734686892288163,0.4959257278225952,0.4959257278225952,18955537.805574536,8.502312,1,23.848224252551802,0.1924112126275901,0.09542167066356573
NGC0100,1.15,33.0,34.888313229504234,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7000406583909617,0.2661944708412126,0.7524591587802595,0.12259104581387228,0.5054861612540121,0.5054861612540121,25158177.6908916,10.76938941369863,1,34.888313229504234,0.05722161301527983,0.02892473350385642
NGC0100,1.59,42.7,41.9519844584258,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.6338233922597807,0.2506905395109148,0.7399116224589041,0.1322053701140218,0.5230136225449433,0.5230136225449433,36529684.14730623,14.925698005479454,1,41.9519844584258,0.017517928374103153,0.009162115178422539
NGC0100,2.05,49.9,46.864233696925,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.5645962503953648,0.23448188402923992,0.726793743577487,0.14225670915508723,0.5413377866218259,0.5413377866218259,48418077.2608306,19.27092971506849,2,46.864233696925,0.06083700006162326,0.03293336695807102
NGC0100,2.51,55.5,50.432261499956546,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4953691085309484,0.21827322854756498,0.71367586469607,0.15230804819615265,0.5596619506987085,0.5596619506987085,60306470.37435499,23.616161424657534,2,50.432261499956546,0.09131060360438656,0.051103070532707504
NGC0100,2.97,61.9,53.637107490989855,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4448076825844187,0.19624719350798858,0.6835583016202365,0.15750524683802655,0.569059058989513,0.569059058989513,65030873.80891938,29.646747854014603,2,53.637107490989855,0.13348776266575352,0.07596242060918915
NGC0100,3.42,67.9,56.00903944900323,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.412828338854914,0.16925123711878673,0.6381730072635846,0.15804291604209705,0.5698905095298663,0.5698905095298663,62942545.48524208,37.124793,2,56.00903944900323,0.1751246031074635,0.09980184929612798
NGC0100,3.88,73.1,56.365657097207695,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3801383430425314,0.14165537058760258,0.5917791508101182,0.15859253345070243,0.5707404367488942,0.5707404367488942,60807809.865483075,44.7690169270073,3,56.365657097207695,0.22892397951836252,0.13065617205260513
