r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,sigma_scale
0.82,107.0,33.69309127996421,25.6,UGC12506,8.12,32.7,0.0,13962.19512195122,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.0167845746748188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.69309127996421,73.30690872003579,73.30690872003579,4.110273924149317,0.2432927874039356
2.46,159.0,82.91915641153135,26.5,UGC12506,22.67,79.76,0.0,10276.829268292682,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.0167845746748188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.91915641153135,76.08084358846865,76.08084358846865,4.110273924149317,0.2432927874039356
4.1,194.0,112.13798330628208,13.9,UGC12506,31.68,107.57,0.0,9179.512195121952,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.0167845746748188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.13798330628208,81.86201669371792,81.86201669371792,4.110273924149317,0.2432927874039356
5.74,198.0,128.90390994845734,14.6,UGC12506,34.72,124.14,0.0,6829.965156794425,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.0167845746748188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,128.90390994845734,69.09609005154266,69.09609005154266,4.110273924149317,0.2432927874039356
7.38,211.0,141.22226594981402,13.2,UGC12506,31.78,137.6,0.0,6032.655826558265,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.0167845746748188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141.22226594981402,69.77773405018598,69.77773405018598,4.110273924149317,0.2432927874039356
10.65,230.0,169.21796240352265,11.6,UGC12506,14.68,168.58,0.0,4967.136150234742,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.0045166410583635,0.012267933616455284,0.9508256489833572,0.00015050219521775364,0.00014310134744134053,0.0011734310490189926,4.449576876753972e-11,2.1768783552929594e-05,169.21796240352404,60.78203759647596,60.78203759647735,4.110273924149317,0.2432927874039356
12.29,239.0,175.92891888487236,11.6,UGC12506,14.98,175.29,0.0,4647.762408462165,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.0045166410583635,0.012267933616455284,0.9508256489833572,0.00015050219521775364,0.00014310134744134053,0.0011734310490189926,3.341289949780412e-11,2.0264366134375203e-05,175.92891888487353,63.071081115126475,63.07108111512764,4.110273924149317,0.2432927874039356
13.93,237.0,177.92775640691926,11.6,UGC12506,26.72,175.91,0.0,4032.232591529074,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.0045166410583635,0.012267933616455284,0.9508256489833572,0.00015050219521775364,0.00014310134744134053,0.0011734310490189926,2.600852345532542e-11,1.9034146467143807e-05,177.92775640692028,59.07224359307972,59.07224359308074,4.110273924149317,0.2432927874039356
15.57,240.0,180.6274710557616,11.6,UGC12506,39.88,176.17,0.0,3699.421965317919,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.0045166410583635,0.012267933616455284,0.9508256489833572,0.00015050219521775364,0.00014310134744134053,0.0011734310490189926,2.0818081529728483e-11,1.8003819856293623e-05,180.6274710557625,59.3725289442375,59.37252894423841,4.110273924149317,0.2432927874039356
17.21,245.0,182.46059574604047,11.6,UGC12506,50.51,175.33,0.0,3487.797791981406,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.0045166410583635,0.012267933616455284,0.9508256489833572,0.00015050219521775364,0.00014310134744134053,0.0011734310490189926,1.7039474208900053e-11,1.712452484406998e-05,182.46059574604126,62.539404253958736,62.53940425395953,4.110273924149317,0.2432927874039356
